#AdjRefG: Iteration 4 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
  -8.859231E+00    8.038381E+00   -1.234868E+01   -1.924555E+00  -8.859231E+00    8.038381E+00   -1.234868E+01   -1.924555E+00 
  -8.820224E+00    1.224868E+01   -9.848178E+00    1.860695E-01  -8.820224E+00    1.224868E+01   -9.848178E+00    1.860695E-01 
  -8.798155E+00    1.565874E+01   -8.246096E+00    2.130654E+00  -8.798155E+00    1.565874E+01   -8.246096E+00    2.130654E+00 
  -8.857895E+00    1.803530E+01   -7.456749E+00    3.599775E+00  -8.857895E+00    1.803530E+01   -7.456749E+00    3.599775E+00 
  -9.038023E+00    1.936869E+01   -7.148962E+00    4.507138E+00  -9.038023E+00    1.936869E+01   -7.148962E+00    4.507138E+00 
  -9.379745E+00    1.978019E+01   -6.888752E+00    4.982270E+00  -9.379745E+00    1.978019E+01   -6.888752E+00    4.982270E+00 
  -9.937072E+00    1.942312E+01   -6.289494E+00    5.278020E+00  -9.937072E+00    1.942312E+01   -6.289494E+00    5.278020E+00 
  -1.075788E+01    1.841843E+01   -5.121664E+00    5.630604E+00  -1.075788E+01    1.841843E+01   -5.121664E+00    5.630604E+00 
  -1.183980E+01    1.684502E+01   -3.355421E+00    6.128859E+00  -1.183980E+01    1.684502E+01   -3.355421E+00    6.128859E+00 
  -1.307924E+01    1.477764E+01   -1.136312E+00    6.645820E+00  -1.307924E+01    1.477764E+01   -1.136312E+00    6.645820E+00 
  -1.423997E+01    1.234409E+01    1.283295E+00    6.861298E+00  -1.423997E+01    1.234409E+01    1.283295E+00    6.861298E+00 
  -1.496484E+01    9.765133E+00    3.624284E+00    6.368676E+00  -1.496484E+01    9.765133E+00    3.624284E+00    6.368676E+00 
  -1.484110E+01    7.349384E+00    5.643455E+00    4.826595E+00  -1.484110E+01    7.349384E+00    5.643455E+00    4.826595E+00 
  -1.350884E+01    5.436152E+00    7.163978E+00    2.099091E+00  -1.350884E+01    5.436152E+00    7.163978E+00    2.099091E+00 
  -1.078276E+01    4.303086E+00    8.075953E+00   -1.667884E+00  -1.078276E+01    4.303086E+00    8.075953E+00   -1.667884E+00 
  -6.746117E+00    4.072611E+00    8.321920E+00   -6.062108E+00  -6.746117E+00    4.072611E+00    8.321920E+00   -6.062108E+00 
  -1.779054E+00    4.654378E+00    7.885361E+00   -1.050813E+01  -1.779054E+00    4.654378E+00    7.885361E+00   -1.050813E+01 
   3.498984E+00    5.749169E+00    6.793885E+00   -1.442254E+01   3.498984E+00    5.749169E+00    6.793885E+00   -1.442254E+01 
   8.365315E+00    6.917644E+00    5.136728E+00   -1.736948E+01   8.365315E+00    6.917644E+00    5.136728E+00   -1.736948E+01 
   1.217355E+01    7.693671E+00    3.084720E+00   -1.916640E+01   1.217355E+01    7.693671E+00    3.084720E+00   -1.916640E+01 
   1.452331E+01    7.705830E+00    8.954874E-01   -1.990910E+01   1.452331E+01    7.705830E+00    8.954874E-01   -1.990910E+01 
   1.536580E+01    6.768027E+00   -1.109948E+00   -1.991315E+01   1.536580E+01    6.768027E+00   -1.109948E+00   -1.991315E+01 
   1.500842E+01    4.911502E+00   -2.602022E+00   -1.959599E+01   1.500842E+01    4.911502E+00   -2.602022E+00   -1.959599E+01 
   1.401275E+01    2.351472E+00   -3.318013E+00   -1.934114E+01   1.401275E+01    2.351472E+00   -3.318013E+00   -1.934114E+01 
   1.301502E+01   -5.959233E-01   -3.136192E+00   -1.938833E+01   1.301502E+01   -5.959233E-01   -3.136192E+00   -1.938833E+01 
   1.252461E+01   -3.614760E+00   -2.123922E+00   -1.978141E+01   1.252461E+01   -3.614760E+00   -2.123922E+00   -1.978141E+01 
   1.276468E+01   -6.473013E+00   -5.410994E-01   -2.038496E+01   1.276468E+01   -6.473013E+00   -5.410994E-01   -2.038496E+01 
   1.360691E+01   -9.061956E+00    1.206299E+00   -2.095810E+01   1.360691E+01   -9.061956E+00    1.206299E+00   -2.095810E+01 
   1.462186E+01   -1.138219E+01    2.652208E+00   -2.125648E+01   1.462186E+01   -1.138219E+01    2.652208E+00   -2.125648E+01 
   1.522950E+01   -1.348717E+01    3.373529E+00   -2.112715E+01   1.522950E+01   -1.348717E+01    3.373529E+00   -2.112715E+01 
   1.490127E+01   -1.540992E+01    3.083232E+00   -2.056517E+01   1.490127E+01   -1.540992E+01    3.083232E+00   -2.056517E+01 
   1.334860E+01   -1.710395E+01    1.690594E+00   -1.971500E+01   1.334860E+01   -1.710395E+01    1.690594E+00   -1.971500E+01 
   1.063734E+01   -1.842260E+01   -6.836943E-01   -1.881798E+01   1.063734E+01   -1.842260E+01   -6.836943E-01   -1.881798E+01 
   7.191916E+00   -1.914665E+01   -3.736927E+00   -1.812428E+01   7.191916E+00   -1.914665E+01   -3.736927E+00   -1.812428E+01 
   3.688509E+00   -1.905157E+01   -7.047039E+00   -1.779860E+01   3.688509E+00   -1.905157E+01   -7.047039E+00   -1.779860E+01 
   8.715038E-01   -1.799164E+01   -1.015170E+01   -1.785080E+01   8.715038E-01   -1.799164E+01   -1.015170E+01   -1.785080E+01 
  -6.499605E-01   -1.597122E+01   -1.262705E+01   -1.811463E+01  -6.499605E-01   -1.597122E+01   -1.262705E+01   -1.811463E+01 
  -5.647084E-01   -1.317778E+01   -1.415321E+01   -1.828297E+01  -5.647084E-01   -1.317778E+01   -1.415321E+01   -1.828297E+01 
   1.063537E+00   -9.963233E+00   -1.455843E+01   -1.799036E+01   1.063537E+00   -9.963233E+00   -1.455843E+01   -1.799036E+01 
   3.821539E+00   -6.777387E+00   -1.383816E+01   -1.691923E+01   3.821539E+00   -6.777387E+00   -1.383816E+01   -1.691923E+01 
   7.059500E+00   -4.071898E+00   -1.214748E+01   -1.489815E+01   7.059500E+00   -4.071898E+00   -1.214748E+01   -1.489815E+01 
   1.005306E+01   -2.202375E+00   -9.767572E+00   -1.196306E+01   1.005306E+01   -2.202375E+00   -9.767572E+00   -1.196306E+01 
   1.216665E+01   -1.355725E+00   -7.049605E+00   -8.363065E+00   1.216665E+01   -1.355725E+00   -7.049605E+00   -8.363065E+00 
   1.297700E+01   -1.521236E+00   -4.343919E+00   -4.508747E+00   1.297700E+01   -1.521236E+00   -4.343919E+00   -4.508747E+00 
   1.233383E+01   -2.510050E+00   -1.927707E+00   -8.778674E-01   1.233383E+01   -2.510050E+00   -1.927707E+00   -8.778674E-01 
   1.035646E+01   -4.013582E+00    5.204314E-02    2.095303E+00   1.035646E+01   -4.013582E+00    5.204314E-02    2.095303E+00 
   7.382605E+00   -5.681598E+00    1.604083E+00    4.117229E+00   7.382605E+00   -5.681598E+00    1.604083E+00    4.117229E+00 
   3.893292E+00   -7.197767E+00    2.876978E+00    5.094779E+00   3.893292E+00   -7.197767E+00    2.876978E+00    5.094779E+00 
   4.348609E-01   -8.334580E+00    4.102935E+00    5.145221E+00   4.348609E-01   -8.334580E+00    4.102935E+00    5.145221E+00 
  -2.450645E+00   -8.978330E+00    5.515228E+00    4.558676E+00  -2.450645E+00   -8.978330E+00    5.515228E+00    4.558676E+00 
  -4.286225E+00   -9.124634E+00    7.262552E+00    3.726961E+00  -4.286225E+00   -9.124634E+00    7.262552E+00    3.726961E+00 
  -4.717181E+00   -8.852494E+00    9.346149E+00    3.058876E+00  -4.717181E+00   -8.852494E+00    9.346149E+00    3.058876E+00 
  -3.568443E+00   -8.288102E+00    1.159956E+01    2.901592E+00  -3.568443E+00   -8.288102E+00    1.159956E+01    2.901592E+00 
  -8.973190E-01   -7.568565E+00    1.371826E+01    3.482304E+00  -8.973190E-01   -7.568565E+00    1.371826E+01    3.482304E+00 
   2.972901E+00   -6.812131E+00    1.533172E+01    4.876779E+00   2.972901E+00   -6.812131E+00    1.533172E+01    4.876779E+00 
   7.458597E+00   -6.097497E+00    1.609814E+01    7.004654E+00   7.458597E+00   -6.097497E+00    1.609814E+01    7.004654E+00 
   1.177739E+01   -5.452300E+00    1.579695E+01    9.647379E+00   1.177739E+01   -5.452300E+00    1.579695E+01    9.647379E+00 
   1.506905E+01   -4.850291E+00    1.439565E+01    1.248350E+01   1.506905E+01   -4.850291E+00    1.439565E+01    1.248350E+01 
   1.655953E+01   -4.217362E+00    1.207513E+01    1.513652E+01   1.655953E+01   -4.217362E+00    1.207513E+01    1.513652E+01 
   1.573346E+01   -3.447078E+00    9.207552E+00    1.723091E+01   1.573346E+01   -3.447078E+00    9.207552E+00    1.723091E+01 
   1.246960E+01   -2.425502E+00    6.290210E+00    1.845104E+01   1.246960E+01   -2.425502E+00    6.290210E+00    1.845104E+01 
   7.098029E+00   -1.062732E+00    3.846837E+00    1.859554E+01   7.098029E+00   -1.062732E+00    3.846837E+00    1.859554E+01 
   3.549671E-01    6.745749E-01    2.313710E+00    1.761745E+01   3.549671E-01    6.745749E-01    2.313710E+00    1.761745E+01 
  -6.760755E+00    2.737685E+00    1.933101E+00    1.564016E+01  -6.760755E+00    2.737685E+00    1.933101E+00    1.564016E+01 
  -1.319731E+01    4.985458E+00    2.679557E+00    1.294202E+01  -1.319731E+01    4.985458E+00    2.679557E+00    1.294202E+01 
  -1.807319E+01    7.194818E+00    4.243329E+00    9.909022E+00  -1.807319E+01    7.194818E+00    4.243329E+00    9.909022E+00 
  -2.085704E+01    9.093054E+00    6.086897E+00    6.963530E+00  -2.085704E+01    9.093054E+00    6.086897E+00    6.963530E+00 
  -2.145929E+01    1.040763E+01    7.573539E+00    4.485213E+00  -2.145929E+01    1.040763E+01    7.573539E+00    4.485213E+00 
  -2.021590E+01    1.092468E+01    8.143743E+00    2.744510E+00  -2.021590E+01    1.092468E+01    8.143743E+00    2.744510E+00 
  -1.777461E+01    1.054483E+01    7.492871E+00    1.867147E+00  -1.777461E+01    1.054483E+01    7.492871E+00    1.867147E+00 
  -1.491864E+01    9.324474E+00    5.691775E+00    1.839611E+00  -1.491864E+01    9.324474E+00    5.691775E+00    1.839611E+00 
  -1.237584E+01    7.492287E+00    3.199397E+00    2.552207E+00  -1.237584E+01    7.492287E+00    3.199397E+00    2.552207E+00 
  -1.065916E+01    5.433621E+00    7.454243E-01    3.862568E+00  -1.065916E+01    5.433621E+00    7.454243E-01    3.862568E+00 
  -9.970486E+00    3.639807E+00   -8.949400E-01    5.653365E+00  -9.970486E+00    3.639807E+00   -8.949400E-01    5.653365E+00 
  -1.018007E+01    2.625095E+00   -1.167773E+00    7.858081E+00  -1.018007E+01    2.625095E+00   -1.167773E+00    7.858081E+00 
  -1.087546E+01    2.821106E+00    4.359440E-02    1.043944E+01  -1.087546E+01    2.821106E+00    4.359440E-02    1.043944E+01 
  -1.146149E+01    4.466348E+00    2.339789E+00    1.332429E+01  -1.146149E+01    4.466348E+00    2.339789E+00    1.332429E+01 
  -1.128854E+01    7.514624E+00    4.909108E+00    1.632005E+01  -1.128854E+01    7.514624E+00    4.909108E+00    1.632005E+01 
  -9.787142E+00    1.158822E+01    6.794689E+00    1.905275E+01  -9.787142E+00    1.158822E+01    6.794689E+00    1.905275E+01 
  -6.590344E+00    1.599712E+01    7.241283E+00    2.096764E+01  -6.590344E+00    1.599712E+01    7.241283E+00    2.096764E+01 
  -1.627046E+00    1.983315E+01    5.998786E+00    2.141731E+01  -1.627046E+00    1.983315E+01    5.998786E+00    2.141731E+01 
   4.829460E+00    2.212986E+01    3.464722E+00    1.983126E+01   4.829460E+00    2.212986E+01    3.464722E+00    1.983126E+01 
   1.217218E+01    2.205953E+01    5.992451E-01    1.592646E+01   1.217218E+01    2.205953E+01    5.992451E-01    1.592646E+01 
   1.953913E+01    1.912405E+01   -1.372776E+00    9.891075E+00   1.953913E+01    1.912405E+01   -1.372776E+00    9.891075E+00 
   2.595709E+01    1.329290E+01   -1.377033E+00    2.469020E+00   2.595709E+01    1.329290E+01   -1.377033E+00    2.469020E+00 
   3.053042E+01    5.050289E+00    1.122271E+00   -5.106647E+00   3.053042E+01    5.050289E+00    1.122271E+00   -5.106647E+00 
   3.263788E+01   -4.665380E+00    5.903121E+00   -1.133886E+01   3.263788E+01   -4.665380E+00    5.903121E+00   -1.133886E+01 
   3.208916E+01   -1.461991E+01    1.201954E+01   -1.480447E+01   3.208916E+01   -1.461991E+01    1.201954E+01   -1.480447E+01 
   2.919531E+01   -2.350516E+01    1.808313E+01   -1.451543E+01   2.919531E+01   -2.350516E+01    1.808313E+01   -1.451543E+01 
   2.472423E+01   -3.017500E+01    2.269714E+01   -1.019650E+01   2.472423E+01   -3.017500E+01    2.269714E+01   -1.019650E+01 
   1.974179E+01   -3.384440E+01    2.489294E+01   -2.391452E+00   1.974179E+01   -3.384440E+01    2.489294E+01   -2.391452E+00 
   1.537222E+01   -3.421248E+01    2.441842E+01    7.640749E+00   1.537222E+01   -3.421248E+01    2.441842E+01    7.640749E+00 
   1.253733E+01   -3.149038E+01    2.178351E+01    1.821373E+01   1.253733E+01   -3.149038E+01    2.178351E+01    1.821373E+01 
   1.174357E+01   -2.633694E+01    1.805559E+01    2.760222E+01   1.174357E+01   -2.633694E+01    1.805559E+01    2.760222E+01 
   1.297466E+01   -1.972276E+01    1.448654E+01    3.441893E+01   1.297466E+01   -1.972276E+01    1.448654E+01    3.441893E+01 
   1.571820E+01   -1.275327E+01    1.210777E+01    3.787632E+01   1.571820E+01   -1.275327E+01    1.210777E+01    3.787632E+01 
   1.911691E+01   -6.483862E+00    1.143331E+01    3.787207E+01   1.911691E+01   -6.483862E+00    1.143331E+01    3.787207E+01 
   2.219954E+01   -1.756253E+00    1.236358E+01    3.489659E+01   2.219954E+01   -1.756253E+00    1.236358E+01    3.489659E+01 
   2.412608E+01    9.206765E-01    1.430450E+01    2.981545E+01   2.412608E+01    9.206765E-01    1.430450E+01    2.981545E+01 
   2.438084E+01    1.430107E+00    1.643921E+01    2.360966E+01   2.438084E+01    1.430107E+00    1.643921E+01    2.360966E+01 
   2.286579E+01    3.900300E-02    1.804025E+01    1.715514E+01   2.286579E+01    3.900300E-02    1.804025E+01    1.715514E+01 
   1.987810E+01   -2.675660E+00    1.870582E+01    1.109330E+01   1.987810E+01   -2.675660E+00    1.870582E+01    1.109330E+01 
   1.598951E+01   -5.953301E+00    1.844226E+01    5.803169E+00   1.598951E+01   -5.953301E+00    1.844226E+01    5.803169E+00 
   1.187113E+01   -9.005067E+00    1.757930E+01    1.449091E+00   1.187113E+01   -9.005067E+00    1.757930E+01    1.449091E+00 
   8.117819E+00   -1.116673E+01    1.656878E+01   -1.939973E+00   8.117819E+00   -1.116673E+01    1.656878E+01   -1.939973E+00 
   5.120288E+00   -1.201676E+01    1.575751E+01   -4.400163E+00   5.120288E+00   -1.201676E+01    1.575751E+01   -4.400163E+00 
   3.013568E+00   -1.143498E+01    1.522794E+01   -5.993307E+00   3.013568E+00   -1.143498E+01    1.522794E+01   -5.993307E+00 
   1.704482E+00   -9.592053E+00    1.476756E+01   -6.798244E+00   1.704482E+00   -9.592053E+00    1.476756E+01   -6.798244E+00 
   9.573392E-01   -6.878983E+00    1.397318E+01   -6.917929E+00   9.573392E-01   -6.878983E+00    1.397318E+01   -6.917929E+00 
   5.024232E-01   -3.800379E+00    1.244293E+01   -6.485020E+00   5.024232E-01   -3.800379E+00    1.244293E+01   -6.485020E+00 
   1.300675E-01   -8.625810E-01    9.974946E+00   -5.656388E+00   1.300675E-01   -8.625810E-01    9.974946E+00   -5.656388E+00 
  -2.568048E-01    1.516423E+00    6.691083E+00   -4.597925E+00  -2.568048E-01    1.516423E+00    6.691083E+00   -4.597925E+00 
  -6.411092E-01    3.060373E+00    3.034575E+00   -3.467920E+00  -6.411092E-01    3.060373E+00    3.034575E+00   -3.467920E+00 
  -9.318688E-01    3.651317E+00   -3.597943E-01   -2.406714E+00  -9.318688E-01    3.651317E+00   -3.597943E-01   -2.406714E+00 
  -1.024162E+00    3.320219E+00   -2.874766E+00   -1.534231E+00  -1.024162E+00    3.320219E+00   -2.874766E+00   -1.534231E+00 
  -8.532079E-01    2.225475E+00   -4.120058E+00   -9.503966E-01  -8.532079E-01    2.225475E+00   -4.120058E+00   -9.503966E-01 
  -4.236490E-01    6.283387E-01   -4.062995E+00   -7.314980E-01  -4.236490E-01    6.283387E-01   -4.062995E+00   -7.314980E-01 
   1.919164E-01   -1.134211E+00   -3.030901E+00   -9.195513E-01   1.919164E-01   -1.134211E+00   -3.030901E+00   -9.195513E-01 
   8.775699E-01   -2.684935E+00   -1.584187E+00   -1.509011E+00   8.775699E-01   -2.684935E+00   -1.584187E+00   -1.509011E+00 
   1.506210E+00   -3.655624E+00   -3.074859E-01   -2.440270E+00   1.506210E+00   -3.655624E+00   -3.074859E-01   -2.440270E+00 
   1.964020E+00   -3.748496E+00    4.036418E-01   -3.608294E+00   1.964020E+00   -3.748496E+00    4.036418E-01   -3.608294E+00 
   2.160291E+00   -2.797717E+00    4.820833E-01   -4.887225E+00   2.160291E+00   -2.797717E+00    4.820833E-01   -4.887225E+00 
   2.026757E+00   -8.120628E-01    2.045683E-01   -6.161954E+00   2.026757E+00   -8.120628E-01    2.045683E-01   -6.161954E+00 
   1.518325E+00    2.019020E+00    7.903322E-02   -7.351912E+00   1.518325E+00    2.019020E+00    7.903322E-02   -7.351912E+00 
   6.265777E-01    5.363119E+00    6.459138E-01   -8.414791E+00   6.265777E-01    5.363119E+00    6.459138E-01   -8.414791E+00 
  -5.917559E-01    8.817669E+00    2.264368E+00   -9.328325E+00  -5.917559E-01    8.817669E+00    2.264368E+00   -9.328325E+00 
  -1.982660E+00    1.199543E+01    4.956891E+00   -1.006117E+01  -1.982660E+00    1.199543E+01    4.956891E+00   -1.006117E+01 
  -3.280460E+00    1.459533E+01    8.362712E+00   -1.055167E+01  -3.280460E+00    1.459533E+01    8.362712E+00   -1.055167E+01 
  -4.132444E+00    1.643812E+01    1.181214E+01   -1.071095E+01  -4.132444E+00    1.643812E+01    1.181214E+01   -1.071095E+01 
  -4.170613E+00    1.746219E+01    1.449555E+01   -1.045415E+01  -4.170613E+00    1.746219E+01    1.449555E+01   -1.045415E+01 
  -3.116953E+00    1.769147E+01    1.567466E+01   -9.747651E+00  -3.116953E+00    1.769147E+01    1.567466E+01   -9.747651E+00 
  -8.877978E-01    1.719777E+01    1.487666E+01   -8.649282E+00  -8.877978E-01    1.719777E+01    1.487666E+01   -8.649282E+00 
   2.345991E+00    1.607773E+01    1.202192E+01   -7.319258E+00   2.345991E+00    1.607773E+01    1.202192E+01   -7.319258E+00 
   6.176311E+00    1.445235E+01    7.456939E+00   -5.992534E+00   6.176311E+00    1.445235E+01    7.456939E+00   -5.992534E+00 
   1.005854E+01    1.248124E+01    1.887839E+00   -4.921544E+00   1.005854E+01    1.248124E+01    1.887839E+00   -4.921544E+00 
   1.346721E+01    1.037273E+01   -3.769062E+00   -4.312136E+00   1.346721E+01    1.037273E+01   -3.769062E+00   -4.312136E+00 
   1.605178E+01    8.371720E+00   -8.586695E+00   -4.277450E+00   1.605178E+01    8.371720E+00   -8.586695E+00   -4.277450E+00 
   1.773246E+01    6.719601E+00   -1.183249E+01   -4.823653E+00   1.773246E+01    6.719601E+00   -1.183249E+01   -4.823653E+00 
   1.869675E+01    5.596874E+00   -1.313031E+01   -5.864452E+00   1.869675E+01    5.596874E+00   -1.313031E+01   -5.864452E+00 
   1.929667E+01    5.072046E+00   -1.253490E+01   -7.248325E+00   1.929667E+01    5.072046E+00   -1.253490E+01   -7.248325E+00 
   1.988829E+01    5.080148E+00   -1.049224E+01   -8.781140E+00   1.988829E+01    5.080148E+00   -1.049224E+01   -8.781140E+00 
   2.068004E+01    5.441510E+00   -7.690787E+00   -1.023748E+01   2.068004E+01    5.441510E+00   -7.690787E+00   -1.023748E+01 
   2.165201E+01    5.911922E+00   -4.845280E+00   -1.136895E+01   2.165201E+01    5.911922E+00   -4.845280E+00   -1.136895E+01 
   2.257678E+01    6.240328E+00   -2.484938E+00   -1.192578E+01   2.257678E+01    6.240328E+00   -2.484938E+00   -1.192578E+01 
   2.312579E+01    6.208651E+00   -8.246593E-01   -1.170216E+01   2.312579E+01    6.208651E+00   -8.246593E-01   -1.170216E+01 
   2.300722E+01    5.642497E+00    2.278345E-01   -1.059725E+01   2.300722E+01    5.642497E+00    2.278345E-01   -1.059725E+01 
   2.206972E+01    4.403846E+00    9.295985E-01   -8.664242E+00   2.206972E+01    4.403846E+00    9.295985E-01   -8.664242E+00 
   2.032732E+01    2.394062E+00    1.487682E+00   -6.113520E+00   2.032732E+01    2.394062E+00    1.487682E+00   -6.113520E+00 
   1.790542E+01   -4.050085E-01    1.876956E+00   -3.251411E+00   1.790542E+01   -4.050085E-01    1.876956E+00   -3.251411E+00 
   1.495276E+01   -3.846467E+00    1.792927E+00   -3.690721E-01   1.495276E+01   -3.846467E+00    1.792927E+00   -3.690721E-01 
   1.158574E+01   -7.520659E+00    7.877930E-01    2.369753E+00   1.158574E+01   -7.520659E+00    7.877930E-01    2.369753E+00 
   7.915500E+00   -1.070515E+01   -1.449453E+00    4.979764E+00   7.915500E+00   -1.070515E+01   -1.449453E+00    4.979764E+00 
   4.159298E+00   -1.242809E+01   -4.790614E+00    7.601913E+00   4.159298E+00   -1.242809E+01   -4.790614E+00    7.601913E+00 
   7.791033E-01   -1.167909E+01   -8.500448E+00    1.035611E+01   7.791033E-01   -1.167909E+01   -8.500448E+00    1.035611E+01 
  -1.447503E+00   -7.739560E+00   -1.132296E+01    1.316389E+01  -1.447503E+00   -7.739560E+00   -1.132296E+01    1.316389E+01 
  -1.510958E+00   -5.360228E-01   -1.183887E+01    1.563814E+01  -1.510958E+00   -5.360228E-01   -1.183887E+01    1.563814E+01 
   1.563246E+00    9.123085E+00   -8.984782E+00    1.712100E+01   1.563246E+00    9.123085E+00   -8.984782E+00    1.712100E+01 
   8.322993E+00    1.955601E+01   -2.532541E+00    1.688638E+01   8.322993E+00    1.955601E+01   -2.532541E+00    1.688638E+01 
   1.851162E+01    2.852057E+01    6.681621E+00    1.443823E+01   1.851162E+01    2.852057E+01    6.681621E+00    1.443823E+01 
   3.087247E+01    3.377954E+01    1.690074E+01    9.772779E+00   3.087247E+01    3.377954E+01    1.690074E+01    9.772779E+00 
   4.326434E+01    3.375757E+01    2.593445E+01    3.470431E+00   4.326434E+01    3.375757E+01    2.593445E+01    3.470431E+00 
   5.311167E+01    2.806775E+01    3.181186E+01   -3.448017E+00   5.311167E+01    2.806775E+01    3.181186E+01   -3.448017E+00 
   5.808194E+01    1.770631E+01    3.334650E+01   -9.854523E+00   5.808194E+01    1.770631E+01    3.334650E+01   -9.854523E+00 
